"","group_name","seqnames","start","end","width","strand","fb_tx_id","fb_gene_id","fb_symbol","gene_type","start_r","end_r","region_ip","signal"
"2700","Sigalova_housekeeping","chrX",8117012,8119130,2119,"+","FBtr0071151","FBgn0029999","CG1575","mRNA",8116862,8117011,556.476957172155,556.476957172155
"2701","Sigalova_housekeeping","chrX",8148783,8150686,1904,"+","FBtr0071157","FBgn0030010","CG10959","mRNA",8148633,8148782,22.0791737437248,22.0791737437248
"2702","Sigalova_housekeeping","chrX",8152948,8154533,1586,"+","FBtr0071158","FBgn0030012","CG18262","mRNA",8152798,8152947,1716.86021876335,1716.86021876335
"2703","Sigalova_housekeeping","chrX",8157628,8159017,1390,"+","FBtr0303457","FBgn0030013","GIIIspla2","mRNA",8157478,8157627,538.89539539814,538.89539539814
"2704","Sigalova_housekeeping","chrX",8170679,8177185,6507,"-","FBtr0071184","FBgn0030018","slpr","mRNA",8177186,8177335,706.533573865891,706.533573865891
"2705","Sigalova_housekeeping","chrX",8240684,8241483,800,"+","FBtr0071166","FBgn0030025","CG2147","mRNA",8240534,8240683,536.851031541824,536.851031541824
"2706","Sigalova_housekeeping","chrX",8458494,8460898,2405,"-","FBtr0071242","FBgn0030040","CG15347","mRNA",8460899,8461048,843.50622844696,843.50622844696
"2707","Sigalova_housekeeping","chrX",8574306,8588528,14223,"+","FBtr0071214","FBgn0030052","CG12065","mRNA",8574156,8574305,2244.71598386765,2244.71598386765
"2708","Sigalova_housekeeping","chrX",8677063,8680912,3850,"+","FBtr0331728","FBgn0030055","CG12772","mRNA",8676913,8677062,3360.12314224243,3360.12314224243
"2709","Sigalova_housekeeping","chrX",8714936,8717065,2130,"+","FBtr0071250","FBgn0030061","CG1785","mRNA",8714786,8714935,2459.78350174427,2459.78350174427
"2710","Sigalova_housekeeping","chrX",9093612,9103739,10128,"-","FBtr0071351","FBgn0030087","CG7766","mRNA",9103740,9103889,752.736281633377,752.736281633377
"2711","Sigalova_housekeeping","chrX",9108691,9117739,9049,"+","FBtr0071294","FBgn0030089","AP-1gamma","mRNA",9108541,9108690,675.050308227539,675.050308227539
"2712","Sigalova_housekeeping","chrX",9121973,9135099,13127,"-","FBtr0333304","FBgn0030090","fend","mRNA",9135100,9135249,1391.39682203531,1391.39682203531
"2713","Sigalova_housekeeping","chrX",9192669,9193620,952,"+","FBtr0071305","FBgn0030099","CG12056","mRNA",9192519,9192668,960.035189926624,960.035189926624
"2714","Sigalova_housekeeping","chrX",9194750,9196414,1665,"-","FBtr0071339","FBgn0030101","CG12118","mRNA",9196415,9196564,29.0300247371197,29.0300247371197
"2715","Sigalova_housekeeping","chrX",9250420,9255953,5534,"+","FBtr0340123","FBgn0030114","CG17754","mRNA",9250270,9250419,3863.85539579391,3863.85539579391
"2716","Sigalova_housekeeping","chrX",9555607,9556544,938,"-","FBtr0071371","FBgn0030137","CG15317","mRNA",9556545,9556694,475.111116349697,475.111116349697
"2717","Sigalova_housekeeping","chrX",10084914,10086171,1258,"-","FBtr0290234","FBgn0030178","CG2974","mRNA",10086172,10086321,300.11321631074,300.11321631074
"2718","Sigalova_housekeeping","chrX",10206593,10212374,5782,"-","FBtr0071487","FBgn0030183","CG15309","mRNA",10212375,10212524,879.487112045288,879.487112045288
"2719","Sigalova_housekeeping","chrX",10473938,10477201,3264,"+","FBtr0071450","FBgn0030206","CG2889","mRNA",10473788,10473937,296.842225372791,296.842225372791
"2720","Sigalova_housekeeping","chrX",10848757,10852327,3571,"+","FBtr0073380","FBgn0030240","CG2202","mRNA",10848607,10848756,614.537018120289,614.537018120289
"2721","Sigalova_housekeeping","chrX",10873900,10877798,3899,"-","FBtr0073406","FBgn0030245","CG1637","mRNA",10877799,10877948,817.747181892395,817.747181892395
"2722","Sigalova_housekeeping","chrX",10894954,10899302,4349,"-","FBtr0073403","FBgn0030246","CG1582","mRNA",10899303,10899452,234.284568816423,234.284568816423
"2723","Sigalova_housekeeping","chrX",11090382,11092098,1717,"+","FBtr0073428","FBgn0030263","CG2076","mRNA",11090232,11090381,157.416332155466,157.416332155466
"2724","Sigalova_housekeeping","chrX",11112395,11124726,12332,"-","FBtr0073481","FBgn0030266","CG11122","mRNA",11124727,11124876,285.80263954401,285.80263954401
"2725","Sigalova_housekeeping","chrX",11325385,11334071,8687,"+","FBtr0073448","FBgn0030286","CG1657","mRNA",11325235,11325384,1805.58576381207,1805.58576381207
"2726","Sigalova_housekeeping","chrX",11485250,11486269,1020,"+","FBtr0073506","FBgn0030306","Spase25","mRNA",11485100,11485249,1087.60375392437,1087.60375392437
"2727","Sigalova_housekeeping","chrX",11570621,11571410,790,"+","FBtr0073510","FBgn0030311","CG11699","mRNA",11570471,11570620,2304.82040828466,2304.82040828466
"2728","Sigalova_housekeeping","chrX",11576883,11578806,1924,"+","FBtr0073513","FBgn0030316","CG11695","mRNA",11576733,11576882,189.308473110199,189.308473110199
"2729","Sigalova_housekeeping","chrX",11611927,11615128,3202,"+","FBtr0343647","FBgn0030321","CG1703","mRNA",11611777,11611926,385.158926635981,385.158926635981
"2730","Sigalova_housekeeping","chrX",11677344,11678589,1246,"-","FBtr0073534","FBgn0030323","Vlet","mRNA",11678590,11678739,98.5385366976261,98.5385366976261
"2731","Sigalova_housekeeping","chrX",11706575,11709951,3377,"-","FBtr0073620","FBgn0030327","FucT6","mRNA",11709952,11710101,6938.99360728264,6938.99360728264
"2732","Sigalova_housekeeping","chrX",11850909,11852530,1622,"-","FBtr0073604","FBgn0030341","p24-1","mRNA",11852531,11852680,4696.73090133071,4696.73090133071
"2733","Sigalova_housekeeping","chrX",11855022,11863827,8806,"+","FBtr0273257","FBgn0030343","ATP7","mRNA",11854872,11855021,622.7144792974,622.7144792974
"2734","Sigalova_housekeeping","chrX",11869170,11871168,1999,"+","FBtr0073567","FBgn0030345","CG1847","mRNA",11869020,11869169,349.586924940348,349.586924940348
"2735","Sigalova_housekeeping","chrX",11871299,11872779,1481,"-","FBtr0073600","FBgn0030346","CG11802","mRNA",11872780,11872929,487.377320259809,487.377320259809
"2736","Sigalova_housekeeping","chrX",11873319,11875346,2028,"+","FBtr0073569","FBgn0030347","CG15739","mRNA",11873169,11873318,2294.18968319893,2294.18968319893
"2737","Sigalova_housekeeping","chrX",11877737,11885283,7547,"-","FBtr0308070","FBgn0030349","CG10353","mRNA",11885284,11885433,2280.69688081741,2280.69688081741
"2738","Sigalova_housekeeping","chrX",11887284,11888240,957,"+","FBtr0073570","FBgn0030350","SelG","mRNA",11887134,11887283,5022.60313987732,5022.60313987732
"2739","Sigalova_housekeeping","chrX",11888352,11889186,835,"+","FBtr0073571","FBgn0030351","CG1840","mRNA",11888202,11888351,222.018361419439,222.018361419439
"2740","Sigalova_housekeeping","chrX",11900445,11905371,4927,"-","FBtr0342744","FBgn0030354","Upf1","mRNA",11905372,11905521,1345.19410443306,1345.19410443306
"2741","Sigalova_housekeeping","chrX",12007176,12009904,2729,"+","FBtr0073574","FBgn0030360","CG1806","mRNA",12007026,12007175,2858.84411859512,2858.84411859512
"2742","Sigalova_housekeeping","chrX",12014424,12017058,2635,"+","FBtr0073576","FBgn0030362","regucalcin","mRNA",12014274,12014423,303.793078005314,303.793078005314
"2743","Sigalova_housekeeping","chrX",12569169,12583193,14025,"-","FBtr0331718","FBgn0030400","CG11138","mRNA",12583194,12583343,2950.43178129196,2950.43178129196
"2744","Sigalova_housekeeping","chrX",12592555,12595624,3070,"-","FBtr0073658","FBgn0030403","CG1824","mRNA",12595625,12595774,2228.36105284095,2228.36105284095
"2745","Sigalova_housekeeping","chrX",12612508,12615530,3023,"+","FBtr0346308","FBgn0030407","Fpgs","mRNA",12612358,12612507,2531.33637353778,2531.33637353778
"2746","Sigalova_housekeeping","chrX",12629878,12631111,1234,"+","FBtr0073675","FBgn0030411","CG2540","mRNA",12629728,12629877,141.470264703035,141.470264703035
"2747","Sigalova_housekeeping","chrX",12901353,12903162,1810,"-","FBtr0073696","FBgn0030431","CG4407","mRNA",12903163,12903312,202.392428249121,202.392428249121
"2748","Sigalova_housekeeping","chrX",12907105,12907942,838,"+","FBtr0343185","FBgn0030433","mRpL49","mRNA",12906955,12907104,835.737611114979,835.737611114979
"2749","Sigalova_housekeeping","chrX",12910059,12911897,1839,"+","FBtr0343649","FBgn0030435","CG4645","mRNA",12909909,12910058,2395.99920988083,2395.99920988083
"2750","Sigalova_housekeeping","chrX",13193094,13194392,1299,"-","FBtr0073737","FBgn0030460","CG2453","mRNA",13194393,13194542,373.710467666388,373.710467666388
"2751","Sigalova_housekeeping","chrX",13286016,13287741,1726,"+","FBtr0073755","FBgn0030465","CG15743","mRNA",13285866,13286015,26.9856567978859,26.9856567978859
"2752","Sigalova_housekeeping","chrX",13294487,13296651,2165,"-","FBtr0073796","FBgn0030467","CG1764","mRNA",13296652,13296801,953.493217408657,953.493217408657
"2753","Sigalova_housekeeping","chrX",13370995,13380160,9166,"+","FBtr0073770","FBgn0030478","CG1640","mRNA",13370845,13370994,1060.20922088623,1060.20922088623
"2754","Sigalova_housekeeping","chrX",13387730,13389332,1603,"+","FBtr0342624","FBgn0030481","CG1662","mRNA",13387580,13387729,75.6416147649288,75.6416147649288
"2755","Sigalova_housekeeping","chrX",13404749,13409323,4575,"+","FBtr0073778","FBgn0030484","GstT4","mRNA",13404599,13404748,779.313071250916,779.313071250916
"2756","Sigalova_housekeeping","chrX",13606144,13609529,3386,"+","FBtr0073805","FBgn0030499","CG11178","mRNA",13605994,13606143,2169.48326429725,2169.48326429725
"2757","Sigalova_housekeeping","chrX",13613193,13616403,3211,"-","FBtr0073849","FBgn0030502","tth","mRNA",13616404,13616553,289.89137634635,289.89137634635
"2758","Sigalova_housekeeping","chrX",13642175,13663657,21483,"+","FBtr0345127","FBgn0030505","NFAT","mRNA",13642025,13642174,1333.74566078186,1333.74566078186
"2759","Sigalova_housekeeping","chrX",13718734,13721977,3244,"-","FBtr0073843","FBgn0030514","CG9941","mRNA",13721978,13722127,67.873015999794,67.873015999794
"2760","Sigalova_housekeeping","chrX",13739782,13741952,2171,"+","FBtr0331719","FBgn0030519","CG11151","mRNA",13739632,13739781,2780.74925756454,2780.74925756454
"2761","Sigalova_housekeeping","chrX",13811684,13812870,1187,"+","FBtr0073827","FBgn0030528","CG11095","mRNA",13811534,13811683,2149.85730701685,2149.85730701685
"2762","Sigalova_housekeeping","chrX",13813461,13822307,8847,"-","FBtr0346089","FBgn0030529","Clic","mRNA",13822308,13822457,2159.26140877604,2159.26140877604
"2763","Sigalova_housekeeping","chrX",13826041,13830317,4277,"-","FBtr0340292","FBgn0030530","jub","mRNA",13830318,13830467,3705.21243456006,3705.21243456006
"2764","Sigalova_housekeeping","chrX",14226289,14227949,1661,"+","FBtr0073902","FBgn0030552","mRpL38","mRNA",14226139,14226288,477.564360588789,477.564360588789
"2765","Sigalova_housekeeping","chrX",14582136,14582982,847,"-","FBtr0073945","FBgn0030572","mRpS25","mRNA",14582983,14583132,1035.67680287361,1035.67680287361
"2766","Sigalova_housekeeping","chrX",14583677,14584616,940,"+","FBtr0073933","FBgn0030573","nmdyn-D6","mRNA",14583527,14583676,1310.84872794151,1310.84872794151
"2767","Sigalova_housekeeping","chrX",14832647,14835887,3241,"+","FBtr0300432","FBgn0030582","CG14411","mRNA",14832497,14832646,5692.33801871538,5692.33801871538
"2768","Sigalova_housekeeping","chrX",14837471,14838198,728,"-","FBtr0073989","FBgn0030584","CG14407","mRNA",14838199,14838348,304.610823243856,304.610823243856
"2769","Sigalova_housekeeping","chrX",15010137,15063429,53293,"-","FBtr0346087","FBgn0030600","hiw","mRNA",15063430,15063579,1473.58042258024,1473.58042258024
"2770","Sigalova_housekeeping","chrX",15071463,15076220,4758,"-","FBtr0073967","FBgn0030608","Lsd-2","mRNA",15076221,15076370,2474.09407091141,2474.09407091141
"2771","Sigalova_housekeeping","chrX",15084029,15084699,671,"-","FBtr0073966","FBgn0030610","CG9065","mRNA",15084700,15084849,1132.17096209526,1132.17096209526
"2772","Sigalova_housekeeping","chrX",15085159,15085827,669,"-","FBtr0073965","FBgn0030611","CG15027","mRNA",15085828,15085977,1457.22545742989,1457.22545742989
"2773","Sigalova_housekeeping","chrX",15086125,15088629,2505,"+","FBtr0073964","FBgn0030612","CG5599","mRNA",15085975,15086124,457.938428282738,457.938428282738
"2774","Sigalova_housekeeping","chrX",15472164,15472859,696,"+","FBtr0074036","FBgn0030645","Alg14","mRNA",15472014,15472163,1063.48020881414,1063.48020881414
"2775","Sigalova_housekeeping","chrX",15569166,15570369,1204,"+","FBtr0339691","FBgn0030653","CG7860","mRNA",15569016,15569165,67.873015910387,67.873015910387
"2776","Sigalova_housekeeping","chrX",15570380,15572149,1770,"-","FBtr0074072","FBgn0030654","CG15643","mRNA",15572150,15572299,42.5228536128998,42.5228536128998
"2777","Sigalova_housekeeping","chrX",15578205,15579857,1653,"+","FBtr0074046","FBgn0030658","CG7872","mRNA",15578055,15578204,1635.49437642097,1635.49437642097
"2778","Sigalova_housekeeping","chrX",15701451,15703770,2320,"-","FBtr0074058","FBgn0030670","Pis","mRNA",15703771,15703920,2177.66072428226,2177.66072428226
"2779","Sigalova_housekeeping","chrX",15704125,15705806,1682,"+","FBtr0344214","FBgn0030671","CG8134","mRNA",15703975,15704124,2594.71179354191,2594.71179354191
"2780","Sigalova_housekeeping","chrX",15739230,15740417,1188,"+","FBtr0346187","FBgn0030679","CG8206","mRNA",15739080,15739229,1682.51482108235,1682.51482108235
"2781","Sigalova_housekeeping","chrX",15741343,15746231,4889,"-","FBtr0074201","FBgn0030680","CG8944","mRNA",15746232,15746381,2268.02178907394,2268.02178907394
"2782","Sigalova_housekeeping","chrX",15749166,15751220,2055,"+","FBtr0074087","FBgn0030683","CG8239","mRNA",15749016,15749165,2289.28323724866,2289.28323724866
"2783","Sigalova_housekeeping","chrX",15751674,15760649,8976,"-","FBtr0074194","FBgn0030685","Graf","mRNA",15760650,15760799,3938.27040034533,3938.27040034533
"2784","Sigalova_housekeeping","chrX",15761248,15762663,1416,"+","FBtr0074090","FBgn0030686","mRpL3","mRNA",15761098,15761247,1229.07401379943,1229.07401379943
"2785","Sigalova_housekeeping","chrX",15762956,15769514,6559,"+","FBtr0300811","FBgn0030687","CG17209","mRNA",15762806,15762955,2827.36086094379,2827.36086094379
"2786","Sigalova_housekeeping","chrX",15786047,15788039,1993,"+","FBtr0074094","FBgn0030692","mRpS30","mRNA",15785897,15786046,381.887932509184,381.887932509184
"2787","Sigalova_housekeeping","chrX",15799596,15800961,1366,"+","FBtr0074097","FBgn0030694","CG15602","mRNA",15799446,15799595,5.72423022985458,5.72423022985458
"2788","Sigalova_housekeeping","chrX",15801153,15802969,1817,"-","FBtr0074183","FBgn0030695","PGRP-LE","mRNA",15802970,15803119,1907.80416631699,1907.80416631699
"2789","Sigalova_housekeeping","chrX",15870183,15875607,5425,"+","FBtr0340041","FBgn0030701","CG16952","mRNA",15870033,15870182,142.288011491299,142.288011491299
"2790","Sigalova_housekeeping","chrX",15890589,15891547,959,"+","FBtr0074117","FBgn0030704","CG15916","mRNA",15890439,15890588,4083.82938092947,4083.82938092947
"2791","Sigalova_housekeeping","chrX",15978103,15982944,4842,"-","FBtr0074153","FBgn0030716","CG9170","mRNA",15982945,15983094,1997.75634455681,1997.75634455681
"2792","Sigalova_housekeeping","chrX",16270951,16273815,2865,"+","FBtr0074209","FBgn0030731","Mfe2","mRNA",16270801,16270950,862.314399629831,862.314399629831
"2793","Sigalova_housekeeping","chrX",16293853,16296885,3033,"-","FBtr0074242","FBgn0030734","CG9911","mRNA",16296886,16297035,587.551357030869,587.551357030869
"2794","Sigalova_housekeeping","chrX",16296671,16303308,6638,"+","FBtr0112988","FBgn0030735","CG3632","mRNA",16296521,16296670,4209.76246523857,4209.76246523857
"2795","Sigalova_housekeeping","chrX",16306912,16308393,1482,"-","FBtr0074240","FBgn0030737","CG9914","mRNA",16308394,16308543,2610.65785980225,2610.65785980225
"2796","Sigalova_housekeeping","chrX",16321431,16323231,1801,"-","FBtr0074237","FBgn0030740","CG9917","mRNA",16323232,16323381,1804.35914176702,1804.35914176702
"2797","Sigalova_housekeeping","chrX",16381954,16384908,2955,"-","FBtr0074306","FBgn0030744","CG9992","mRNA",16384909,16385058,1422.47121286392,1422.47121286392
"2798","Sigalova_housekeeping","chrX",16439148,16441296,2149,"-","FBtr0074301","FBgn0030752","CG9947","mRNA",16441297,16441446,117.346719861031,117.346719861031
"2799","Sigalova_housekeeping","chrX",16587873,16588930,1058,"+","FBtr0074282","FBgn0030759","CG13014","mRNA",16587723,16587872,1383.21935200691,1383.21935200691
"2800","Sigalova_housekeeping","chrX",16595136,16598496,3361,"-","FBtr0074289","FBgn0030761","CG9784","mRNA",16598497,16598646,398.651753783226,398.651753783226
"2801","Sigalova_housekeeping","chrX",16783933,16785092,1160,"+","FBtr0074330","FBgn0030786","mRpL22","mRNA",16783783,16783932,2565.68179902434,2565.68179902434
"2802","Sigalova_housekeeping","chrX",16785115,16787008,1894,"-","FBtr0074356","FBgn0030787","CG9609","mRNA",16787009,16787158,2973.32871699333,2973.32871699333
"2803","Sigalova_housekeeping","chrX",16797516,16800710,3195,"-","FBtr0074354","FBgn0030791","CG9132","mRNA",16800711,16800860,269.038822799921,269.038822799921
"2804","Sigalova_housekeeping","chrX",16800930,16802000,1071,"+","FBtr0074333","FBgn0030792","CG4789","mRNA",16800780,16800929,171.726908832788,171.726908832788
"2805","Sigalova_housekeeping","chrX",16801929,16803344,1416,"-","FBtr0074352","FBgn0030793","CG9125","mRNA",16803345,16803494,437.903620839119,437.903620839119
"2806","Sigalova_housekeeping","chrX",16938244,16940873,2630,"-","FBtr0342974","FBgn0030805","wus","mRNA",16940874,16941023,684.045529186726,684.045529186726
"2807","Sigalova_housekeeping","chrX",16941086,16942871,1786,"-","FBtr0074417","FBgn0030806","CG13001","mRNA",16942872,16943021,643.975907087326,643.975907087326
"2808","Sigalova_housekeeping","chrX",16943290,16956234,12945,"+","FBtr0290096","FBgn0030808","RhoGAP15B","mRNA",16943140,16943289,381.479062438011,381.479062438011
"2809","Sigalova_housekeeping","chrX",17633691,17636044,2354,"-","FBtr0074484","FBgn0030854","CG8289","mRNA",17636045,17636194,251.048390626907,251.048390626907
"2810","Sigalova_housekeeping","chrX",17700095,17702777,2683,"-","FBtr0100463","FBgn0030863","CG8188","mRNA",17702778,17702927,117.755594223738,117.755594223738
"2811","Sigalova_housekeeping","chrX",17820764,17827564,6801,"-","FBtr0310310","FBgn0030869","Socs16D","mRNA",17827565,17827714,1457.63433787227,1457.63433787227
"2812","Sigalova_housekeeping","chrX",17844949,17848223,3275,"+","FBtr0303572","FBgn0030872","Ucp4A","mRNA",17844799,17844948,5.72423022985458,5.72423022985458
"2813","Sigalova_housekeeping","chrX",17848110,17850342,2233,"-","FBtr0074468","FBgn0030873","CG15814","mRNA",17850343,17850492,3616.07800531387,3616.07800531387
"2814","Sigalova_housekeeping","chrX",17861002,17862775,1774,"+","FBtr0334034","FBgn0030878","CG6769","mRNA",17860852,17861001,225.289350032806,225.289350032806
"2815","Sigalova_housekeeping","chrX",18088725,18090509,1785,"-","FBtr0089576","FBgn0030892","CG7206","mRNA",18090510,18090659,359.808762431145,359.808762431145
"2816","Sigalova_housekeeping","chrX",18496084,18499872,3789,"-","FBtr0074624","FBgn0030930","Pgant7","mRNA",18499873,18500022,565.88105237484,565.88105237484
"2817","Sigalova_housekeeping","chrX",18505883,18512337,6455,"-","FBtr0340368","FBgn0030932","Ggt-1","mRNA",18512338,18512487,2479.40945291519,2479.40945291519
"2818","Sigalova_housekeeping","chrX",18775228,18781345,6118,"+","FBtr0074631","FBgn0030955","CG6891","mRNA",18775078,18775227,1486.25550580025,1486.25550580025
"2819","Sigalova_housekeeping","chrX",18832682,18842901,10220,"+","FBtr0074640","FBgn0030964","Pvf1","mRNA",18832532,18832681,2490.44900655746,2490.44900655746
"2820","Sigalova_housekeeping","chrX",19176109,19179830,3722,"-","FBtr0343313","FBgn0030990","CG7556","mRNA",19179831,19179980,488.195068955421,488.195068955421
"2821","Sigalova_housekeeping","chrX",19180173,19182024,1852,"+","FBtr0074666","FBgn0030991","CG7453","mRNA",19180023,19180172,472.657874047756,472.657874047756
"2822","Sigalova_housekeeping","chrX",19192219,19193448,1230,"-","FBtr0074696","FBgn0030995","CG7914","mRNA",19193449,19193598,5872.24245595932,5872.24245595932
"2823","Sigalova_housekeeping","chrX",19243631,19245224,1594,"+","FBtr0074675","FBgn0031003","CG7889","mRNA",19243481,19243630,1702.54960799217,1702.54960799217
"2824","Sigalova_housekeeping","chrX",19252111,19261240,9130,"-","FBtr0074689","FBgn0031006","rictor","mRNA",19261241,19261390,883.984707593918,883.984707593918
"2825","Sigalova_housekeeping","chrX",19281232,19298162,16931,"-","FBtr0074684","FBgn0031011","CG8034","mRNA",19298163,19298312,793.214772194624,793.214772194624
"2826","Sigalova_housekeeping","chrX",19495505,19518402,22898,"+","FBtr0074721","FBgn0031023","CG14200","mRNA",19495355,19495504,4266.18700432777,4266.18700432777
"2827","Sigalova_housekeeping","chrX",19605199,19611413,6215,"+","FBtr0345918","FBgn0031037","CG14207","mRNA",19605049,19605198,2550.14454871416,2550.14454871416
"2828","Sigalova_housekeeping","chrX",19616196,19616825,630,"+","FBtr0074740","FBgn0031040","CG14210","mRNA",19616046,19616195,2335.48591125011,2335.48591125011
"2829","Sigalova_housekeeping","chrX",19664561,19666866,2306,"+","FBtr0074747","FBgn0031054","Ssu72","mRNA",19664411,19664560,105.489386975765,105.489386975765
"2830","Sigalova_housekeeping","chrX",19701927,19704153,2227,"-","FBtr0074813","FBgn0031061","CG14232","mRNA",19704154,19704303,100.582903623581,100.582903623581
"2831","Sigalova_housekeeping","chrX",19748923,19750167,1245,"+","FBtr0074794","FBgn0031068","Alr","mRNA",19748773,19748922,286.211515665054,286.211515665054
"2832","Sigalova_housekeeping","chrX",19750770,19759280,8511,"+","FBtr0074795","FBgn0031069","Pmp70","mRNA",19750620,19750769,992.336198657751,992.336198657751
"2833","Sigalova_housekeeping","chrX",19859743,19865524,5782,"-","FBtr0289978","FBgn0031077","THADA","mRNA",19865525,19865674,886.437958240509,886.437958240509
"2834","Sigalova_housekeeping","chrX",20166673,20168080,1408,"+","FBtr0070007","FBgn0031092","CG9577","mRNA",20166523,20166672,620.261241227388,620.261241227388
"2835","Sigalova_housekeeping","chrX",20170222,20171526,1305,"+","FBtr0070008","FBgn0031094","CG9578","mRNA",20170072,20170221,487.786196112633,487.786196112633
"2836","Sigalova_housekeeping","chrX",20254692,20257199,2508,"-","FBtr0345924","FBgn0031099","CG17065","mRNA",20257200,20257349,384.341179162264,384.341179162264
"2837","Sigalova_housekeeping","chrX",20392334,20393751,1418,"-","FBtr0077330","FBgn0031106","Syx16","mRNA",20393752,20393901,3330.68424975872,3330.68424975872
"2838","Sigalova_housekeeping","chrX",20427411,20429673,2263,"-","FBtr0339682","FBgn0031115","CG11710","mRNA",20429674,20429823,215.476381987333,215.476381987333
"2839","Sigalova_housekeeping","chrX",20511544,20515828,4285,"+","FBtr0077312","FBgn0031119","CG1812","mRNA",20511394,20511543,562.201194673777,562.201194673777
"2840","Sigalova_housekeeping","chrX",21026125,21028361,2237,"-","FBtr0339633","FBgn0031143","CG1532","mRNA",21028362,21028511,365.532995164394,365.532995164394
"2841","Sigalova_housekeeping","chrX",21054546,21082391,27846,"+","FBtr0332845","FBgn0031150","bves","mRNA",21054396,21054545,831.648892521858,831.648892521858
"2842","Sigalova_housekeeping","chrX",21117159,21120333,3175,"+","FBtr0077250","FBgn0031161","CG15445","mRNA",21117009,21117158,1210.67469996214,1210.67469996214
"2843","Sigalova_housekeeping","chrX",21324046,21328150,4105,"+","FBtr0077190","FBgn0031174","CG1486","mRNA",21323896,21324045,5944.20414543152,5944.20414543152
"2844","Sigalova_housekeeping","chrX",22444749,22447181,2433,"+","FBtr0077344","FBgn0031183","CG14621","mRNA",22444599,22444748,840.235223948956,840.235223948956
"2845","Sigalova_housekeeping","chrX",22470259,22472021,1763,"-","FBtr0077367","FBgn0031188","CG14613","mRNA",22472022,22472171,1034.45017796755,1034.45017796755
"2846","Sigalova_housekeeping","chrX",22473698,22474998,1301,"+","FBtr0077351","FBgn0031189","CG14618","mRNA",22473548,22473697,1217.62555125356,1217.62555125356
"2847","Sigalova_housekeeping","chrX",22474851,22482027,7177,"-","FBtr0077365","FBgn0031190","CG12576","mRNA",22482028,22482177,3431.67604103684,3431.67604103684
"2848","Sigalova_housekeeping","chrX",22534831,22540383,5553,"-","FBtr0333716","FBgn0031194","CG17598","mRNA",22540384,22540533,1531.23159819841,1531.23159819841
"2849","Sigalova_housekeeping","chrX",22515197,22542024,26828,"+","FBtr0077358","FBgn0031195","CG17600","mRNA",22515047,22515196,351.222418546677,351.222418546677
"2850","Sigalova_housekeeping","chr2L",71757,76211,4455,"+","FBtr0306540","FBgn0031213","galectin","mRNA",71607,71756,1794.13731193542,1794.13731193542
"2851","Sigalova_housekeeping","chr2L",102380,104142,1763,"+","FBtr0078104","FBgn0031217","CG11377","mRNA",102230,102379,470.613511562347,470.613511562347
"2852","Sigalova_housekeeping","chr2L",143323,144227,905,"+","FBtr0078116","FBgn0031224","CG11454","mRNA",143173,143322,2097.11262464523,2097.11262464523
"2853","Sigalova_housekeeping","chr2L",153539,155305,1767,"-","FBtr0078147","FBgn0031227","CG3709","mRNA",155306,155455,806.298731982708,806.298731982708
"2854","Sigalova_housekeeping","chr2L",203779,204782,1004,"+","FBtr0078124","FBgn0031231","mRpL10","mRNA",203629,203778,299.295473694801,299.295473694801
"2855","Sigalova_housekeeping","chr2L",355565,357874,2310,"-","FBtr0078094","FBgn0031250","Ent1","mRNA",357875,358024,889.300065040588,889.300065040588
"2856","Sigalova_housekeeping","chr2L",542786,544653,1868,"-","FBtr0078080","FBgn0031260","Spp","mRNA",544654,544803,6608.62382370234,6608.62382370234
"2857","Sigalova_housekeeping","chr2L",564163,566472,2310,"+","FBtr0078067","FBgn0031265","CG2794","mRNA",564013,564162,5246.66589874029,5246.66589874029
"2858","Sigalova_housekeeping","chr2L",574508,575734,1227,"+","FBtr0078069","FBgn0031268","cold","mRNA",574358,574507,521.722703874111,521.722703874111
"2859","Sigalova_housekeeping","chr2L",815993,817032,1040,"+","FBtr0078010","FBgn0031282","Pex12","mRNA",815843,815992,1263.01051491499,1263.01051491499
"2860","Sigalova_housekeeping","chr2L",824329,825861,1533,"-","FBtr0078038","FBgn0031286","CG3862","mRNA",825862,826011,12035.6028838158,12035.6028838158
"2861","Sigalova_housekeeping","chr2L",1129316,1132411,3096,"+","FBtr0077956","FBgn0031304","CG4552","mRNA",1129166,1129315,1852.60621097684,1852.60621097684
"2862","Sigalova_housekeeping","chr2L",1158661,1160220,1560,"+","FBtr0077961","FBgn0031312","Tango14","mRNA",1158511,1158660,141.470262736082,141.470262736082
"2863","Sigalova_housekeeping","chr2L",1170753,1172805,2053,"-","FBtr0077979","FBgn0031317","Charon","mRNA",1172806,1172955,524.99369096756,524.99369096756
"2864","Sigalova_housekeeping","chr2L",1707132,1710421,3290,"-","FBtr0077912","FBgn0031356","CG17660","mRNA",1710422,1710571,2676.89535433054,2676.89535433054
"2865","Sigalova_housekeeping","chr2L",1710462,1711365,904,"+","FBtr0333542","FBgn0031357","mRpL48","mRNA",1710312,1710461,3567.42200613022,3567.42200613022
"2866","Sigalova_housekeeping","chr2L",1975463,1980755,5293,"-","FBtr0077869","FBgn0031377","CG15356","mRNA",1980756,1980905,258.816985160112,258.816985160112
"2867","Sigalova_housekeeping","chr2L",1981176,1982099,924,"+","FBtr0077814","FBgn0031378","CG15362","mRNA",1981026,1981175,574.058527708054,574.058527708054
